id,date,nasdaq_close,nasdaq_chg_pct,close_approx,clean_day,event,category,time_et,scheduled,expected_vs_actual,news_N,impact_I,direction,importance,confidence,exposure
US-20250904-01,2025-09-04,21707.69,0.98,N,N,"ADP 5.4만(예상 6.5만)·실업수당 23.7만 증가 → 금리 하락, 나스닥 +1.0%·S&P 사상 최고",거시지표,08:15/08:30 ET 장전,예정,예상 하회,3,2,▲,2.4,A,지수
US-20250904-02,2025-09-04,21707.69,0.98,N,N,장후 브로드컴 오픈AI 100억달러 수주 호실적,기업실적,16:15 ET 장후,예정,상회,3,1,▲,1.8,A,브로드컴
US-20250905-01,2025-09-05,21700.39,-0.03,N,N,"8월 고용 +2.2만(예상 7.5만) 쇼크·실업률 4.3%(2021년 이후 최고)·6월 -1.3만 첫 감소 → 장초 +0.5% 후 경기우려로 반납(보합), 10년물 4.07%",거시지표,08:30 ET 장전,예정,예상 +7.5만 → 실제 +2.2만,5,1,◆,2.6,A,지수
US-20250905-02,2025-09-05,21700.39,-0.03,N,N,브로드컴 +9.4% 호실적,기업실적,전일 장후,예정,상회,3,2,▲,2.4,B,브로드컴·AI 반도체
US-20250908-01,2025-09-08,21798.7,0.45,N,N,9월 FOMC 인하 기대 + 앱러빈·로빈후드 S&P500 편입 발표 → 나스닥 +0.5% 사상 최고,통화정책,장중,—,—,2,1,▲,1.4,C,지수
US-20250908-02,2025-09-08,21798.7,0.45,N,N,日 이시바 총리 사임(9/7) → 엔 약세,정치,주말,돌발,—,2,1,◆,1.4,C,—
US-20250908-03,2025-09-08,21798.7,0.45,N,N,佛 바이루 내각 불신임,정치,장중,예정,—,2,1,◆,1.4,C,—
US-20250909-01,2025-09-09,21879.49,0.37,N,N,"장후 오라클 RPO 4,550억달러(+359%) 발표 → 시간외 +27%",기업실적,16:05 ET 장후,예정,대폭 상회,5,1,▲,2.6,A,오라클·AI 인프라
US-20250909-02,2025-09-09,21879.49,0.37,N,N,"BLS 고용 벤치마크 수정 -91.1만(2024.4~2025.3, 사상 최대 하향) → 인하 기대 강화, 나스닥 +0.4% 사상 최고",거시지표,10:00 ET 장중,예정,예상 -80만 → 실제 -91.1만,4,1,▲,2.2,A,지수
US-20250909-03,2025-09-09,21879.49,0.37,N,N,이스라엘 카타르 도하 하마스 지도부 공습,지정학,장중,돌발,—,3,1,▼,1.8,C,에너지
US-20250910-01,2025-09-10,21886.06,0.03,N,N,"오라클 +36%(1992년 이후 최대 상승, 오픈AI 3,000억달러 계약) → 엘리슨 세계 1위 부호, AI 인프라 급등",기업실적,전일 16:05 ET 장후,예정,대폭 상회,5,2,▲,3.2,B,오라클·AI 인프라
US-20250910-02,2025-09-10,21886.06,0.03,N,N,찰리 커크 피격 사망(유타),정치,장중,돌발,—,4,1,◆,2.2,C,—
US-20250910-03,2025-09-10,21886.06,0.03,N,N,8월 PPI -0.1%(예상 +0.3%) 하회 vs 애플 -3%(아이폰 17 이벤트 실망) → 나스닥 보합 사상 최고,거시지표,08:30 ET 장전,예정,예상 하회,3,1,◆,1.8,A,지수·애플
US-20250911-01,2025-09-11,22043.07,0.72,N,N,"8월 CPI 2.9% 부합(근원 3.1%) + 실업수당 26.3만(4년 만에 최고) → 9월 인하 확신, 나스닥 +0.7% 22,000 첫 돌파",거시지표,08:30 ET 장전,예정,부합·고용 부진,4,1,▲,2.2,A,지수
US-20250911-02,2025-09-11,22043.07,0.72,N,N,ECB 동결,통화정책,08:15 ET 장전,예정,부합,1,1,◆,1.0,C,—
US-20250912-01,2025-09-12,22141.1,0.44,N,N,테슬라 +7.4%(머스크 10억달러 자사주 매입은 9/15) 속 나스닥 5일 연속 사상 최고(+0.4%),수급/기술적,장중,—,—,2,1,▲,1.4,C,테슬라
US-20250912-02,2025-09-12,22141.1,0.44,N,N,미시간대 소비심리 55.4 하락·기대인플레 상승,거시지표,10:00 ET 장중,예정,예상 하회,2,1,▼,1.4,A,—
US-20250912-03,2025-09-12,22141.1,0.44,N,N,장후 무디스·피치 佛 신용등급 강등(피치),재정,장후,돌발,—,1,1,◆,1.0,C,—
US-20250915-01,2025-09-15,22348.75,0.94,N,N,美-中 마드리드 협상 틱톡 프레임워크 합의 + 알파벳 시총 3조달러 돌파 → 나스닥 +0.9% 사상 최고,무역/관세,장전,돌발,—,4,2,▲,2.8,B,빅테크·중국 노출주
US-20250915-02,2025-09-15,22348.75,0.94,N,N,"테슬라 +3.6%(머스크 10억달러 매입), 中 ""엔비디아 반독점 위반"" 예비판정 → 엔비디아 -0.3%",기업이벤트,장전,돌발,—,3,1,◆,1.8,A,테슬라·엔비디아
US-20250916-01,2025-09-16,22333.96,-0.07,N,N,FOMC 개시 앞 관망 → 나스닥 -0.1%,통화정책,—,예정,—,2,1,◆,1.4,C,지수
US-20250916-02,2025-09-16,22333.96,-0.07,N,N,"8월 소매판매 +0.6%(예상 0.2%) 호조, 항소법원 쿡 이사 해임 효력정지·미란 이사 인준",거시지표,08:30 ET 장전,예정,상회,2,1,◆,1.4,A,—
US-20250917-01,2025-09-17,22261.33,-0.33,N,N,"FOMC 25bp 인하(4.00~4.25%, 2025년 첫 인하), 점도표 연내 2회 추가 → 파월 ""리스크 관리 차원 인하"" 매파 해석에 반락, 나스닥 -0.3%",통화정책,14:00 ET 장중,예정,부합(25bp)·미란 50bp 반대,5,1,◆,2.6,A,지수
US-20250917-02,2025-09-17,22261.33,-0.33,N,N,"中 ""엔비디아 RTX Pro 6000D 구매 금지"" 보도(FT) → 엔비디아 -2.6%",AI/반도체,장전,돌발,—,3,2,▼,2.4,A,엔비디아
US-20250918-01,2025-09-18,22470.73,0.94,N,Y,"엔비디아 인텔에 50억달러 투자·공동개발 → 인텔 +22.8%(1987년 이후 최대), 나스닥 +0.9% 사상 최고, 러셀2000 2021.11 이후 첫 사상 최고",AI/반도체,07:00 ET 장전,돌발,—,5,2,▲,3.2,B,반도체·소형주
US-20250918-02,2025-09-18,22470.73,0.94,N,Y,"실업수당 23.1만 감소, 영란은행 동결",거시지표,08:30 ET 장전,예정,예상 하회(양호),2,1,▲,1.4,A,—
US-20250919-01,2025-09-19,22631.48,0.72,N,N,"트럼프-시진핑 통화(틱톡 승인, APEC 회담 합의) + 쿼드러플 위칭 → 나스닥 +0.7% 사상 최고",무역/관세,09:00 ET 장중,예정,—,4,1,▲,2.2,A,중국 노출주
US-20250919-02,2025-09-19,22631.48,0.72,N,N,장후 H-1B 비자 수수료 10만달러 포고령 → IT서비스 영향,정책(미국),장후,돌발,—,3,1,▼,1.8,A,IT서비스·빅테크
US-20250922-01,2025-09-22,22788.98,0.70,N,Y,"엔비디아 오픈AI에 최대 1,000억달러 투자(10GW 데이터센터) → 엔비디아 +3.9%, 나스닥 +0.7% 3일 연속 사상 최고",AI/반도체,장중,돌발,—,5,2,▲,3.2,A,AI 반도체
US-20250922-02,2025-09-22,22788.98,0.70,N,Y,"오라클 +6%(틱톡 알고리즘 관리), 미란 ""금리 2%p 낮춰야""",기업이벤트,장중,돌발,—,2,1,▲,1.4,C,오라클
US-20250923-01,2025-09-23,22573.48,-0.95,N,Y,"파월 프로비던스 연설 ""주가 상당히 고평가(fairly highly valued)"" → 엔비디아 -2.8%·아마존 -3%, 나스닥 -0.95%",통화정책,12:35 ET 장중,예정,—,4,2,▼,2.8,A,빅테크·지수
US-20250923-02,2025-09-23,22573.48,-0.95,N,Y,"S&P 서비스 PMI 둔화, 오픈AI-오라클 스타게이트 신규 부지",AI/반도체,장중,—,—,2,1,◆,1.4,C,—
US-20250924-01,2025-09-24,22497.86,-0.33,N,N,"마이크론 호실적에도 -2.8%, 알리바바 AI 투자 확대 → 나스닥 -0.3%",기업실적,전일 장후,예정,상회,2,1,▼,1.4,B,반도체
US-20250924-02,2025-09-24,22497.86,-0.33,N,N,8월 신규주택판매 80만채(+20.5%) 급증 → 주택건설주↑,거시지표,10:00 ET 장중,예정,대폭 상회,2,1,▲,1.4,A,주택
US-20250925-01,2025-09-25,22384.7,-0.50,N,N,"오라클 -5%(180억달러 채권 발행), 장후 트럼프 ""브랜드 의약품 100%·대형트럭 25%·가구 30~50%"" 관세(10/1)",무역/관세,장후,돌발,—,4,1,▼,2.2,A,제약·트럭
US-20250925-02,2025-09-25,22384.7,-0.50,N,N,"2Q GDP 3.8%로 대폭 상향·실업수당 21.8만 감소 → 인하 기대 후퇴, 나스닥 -0.5% 3일 연속↓",거시지표,08:30 ET 장전,예정,예상 3.3% → 실제 3.8%,3,1,▼,1.8,A,지수
US-20250926-01,2025-09-26,22484.07,0.44,N,N,"8월 근원 PCE 2.9% 부합 → 인하 경로 유지 안도, 나스닥 +0.4%",거시지표,08:30 ET 장전,예정,부합,3,1,▲,1.8,A,지수
US-20250926-02,2025-09-26,22484.07,0.44,N,N,"제약 관세 ""美 공장 건설 기업 면제"" → 제약주 영향 제한",무역/관세,전일 장후,돌발,—,3,1,◆,1.8,B,제약
US-20250929-01,2025-09-29,22591.15,0.48,N,N,셧다운(10/1) 우려 속 기술주 상승 → 나스닥 +0.5%,재정,장중,예정,—,3,1,▲,1.8,C,지수
US-20250929-02,2025-09-29,22591.15,0.48,N,N,"트럼프 ""해외 영화 100% 관세"", 일렉트로닉아츠 550억달러 LBO",기업이벤트,장전,돌발,—,2,1,◆,1.4,C,미디어·게임
US-20250930-01,2025-09-30,22660.01,0.30,N,N,화이자 트럼프와 약가 합의(최혜국 가격) +6.8% → 제약주 급등,정책(미국),장중,돌발,—,3,2,▲,2.4,A,제약
US-20250930-02,2025-09-30,22660.01,0.30,N,N,"셧다운 임박에도 3분기 마감 +0.3% — 나스닥 3분기 +11.2%, S&P 5개월 연속↑",재정,장중,예정,—,4,1,◆,2.2,C,지수
US-20250930-03,2025-09-30,22660.01,0.30,N,N,8월 JOLTS 723만 부합,거시지표,10:00 ET 장중,예정,부합,1,1,◆,1.0,C,—
US-20251001-01,2025-10-01,22755.16,0.42,Y,N,"연방정부 셧다운 개시(00:01 ET, 2018년 이후 처음) → 영향 제한적, 나스닥 +0.4%",재정,00:01 ET,예정,—,5,1,◆,2.6,B,지수·국방·항공
US-20251001-02,2025-10-01,22755.16,0.42,Y,N,"9월 ADP -3.2만(예상 +5만) → 인하 기대 강화, 헬스케어 강세(화이자 여진)",거시지표,08:15 ET 장전,예정,예상 하회,3,1,▲,1.8,A,—
US-20251002-01,2025-10-02,22844.05,0.39,Y,N,"오픈AI-삼성·SK하이닉스 스타게이트 메모리 협력(10/1 서울) + 오픈AI 기업가치 5,000억달러 → 반도체 강세, 3대 지수 사상 최고",AI/반도체,전일 장후,돌발,—,4,1,▲,2.2,B,AI·메모리
US-20251002-02,2025-10-02,22844.05,0.39,Y,N,셧다운으로 주간 실업수당 발표 중단,재정,08:30 ET,—,—,2,1,◆,1.4,C,—
US-20251003-01,2025-10-03,22780.51,-0.28,Y,N,"셧다운으로 9월 고용보고서 발표 연기 → 팔란티어 -7.5%(군 보안 메모) 등 기술주 약세, 나스닥 -0.3%",재정,08:30 ET,예정,미발표,3,1,▼,1.8,C,지수
US-20251003-02,2025-10-03,22780.51,-0.28,Y,N,ISM 서비스 50.0 정체,거시지표,10:00 ET 장중,예정,예상 하회,2,1,▼,1.4,A,—
US-20251006-01,2025-10-06,22941.67,0.71,N,Y,"AMD-오픈AI 6GW 칩 공급·지분(최대 10%) 계약 → AMD +23.7%, 나스닥 +0.7% 사상 최고",AI/반도체,07:00 ET 장전,돌발,—,5,2,▲,3.2,B,AMD·AI 반도체
US-20251006-02,2025-10-06,22941.67,0.71,N,Y,日 다카이치 자민당 총재 선출(10/4) → 엔 약세·닛케이 급등,정치,주말,예정,—,3,1,◆,1.8,C,—
US-20251006-03,2025-10-06,22941.67,0.71,N,Y,佛 르코르뉘 총리 사임,정치,장전,돌발,—,2,1,◆,1.4,C,—
US-20251007-01,2025-10-07,22788.36,-0.67,N,N,"디인포메이션 ""오라클 AI 클라우드 마진 14%"" 보도 → 오라클 -2.5%·AI주 차익실현, 나스닥 -0.7%",AI/반도체,장중,돌발,—,3,2,▼,2.4,A,AI 인프라
US-20251007-02,2025-10-07,22788.36,-0.67,N,N,테슬라 저가 모델Y 공개 실망 -4.5%,기업이벤트,장중,예정,—,2,1,▼,1.4,A,테슬라
US-20251008-01,2025-10-08,23043.38,1.12,N,N,"9월 FOMC 의사록 ""연내 추가 인하 다수 지지"" + 엔비디아 +2.2%(xAI 투자) → 나스닥 +1.1% 23,000 첫 돌파",통화정책,14:00 ET 장중,예정,비둘기,3,3,▲,3.0,A,지수
US-20251008-02,2025-10-08,23043.38,1.12,N,N,장후 이스라엘-하마스 가자 휴전 1단계 합의,지정학,장후,돌발,—,4,1,▲,2.2,A,—
US-20251008-03,2025-10-08,23043.38,1.12,N,N,"금 4,000달러 첫 돌파",채권/금리,장중,—,—,3,1,◆,1.8,C,금
US-20251009-01,2025-10-09,23024.63,-0.08,N,N,"가자 휴전 1단계 합의 소화, 사상 최고 부근 보합(-0.1%)",지정학,전일 장후,돌발,—,4,1,◆,2.2,B,에너지·방산
US-20251009-02,2025-10-09,23024.63,-0.08,N,N,"中 희토류 수출통제 대폭 확대 발표(10/9, 해외 제품 0.1% 규정)",무역/관세,10/9 새벽,돌발,—,4,1,▼,2.2,C,반도체·방산
US-20251009-03,2025-10-09,23024.63,-0.08,N,N,"파월 ""경제 전망 불변"" 개회사, 델타항공 호실적 +4%",통화정책,08:30 ET,예정,—,2,1,◆,1.4,C,항공
US-20251010-01,2025-10-10,22204.43,-3.56,N,Y,"트럼프 ""中 희토류 통제에 대중 관세 대폭 인상 검토·APEC 회담 취소 가능""(10:57 ET 트루스소셜) → 나스닥 -3.56%(4월 이후 최악), 엔비디아 -4.9%·AMD -7.7%. 장후 ""11/1부터 100% 추가 + 핵심 SW 수출통제"" 공식화",무역/관세,10:57 ET 장중,돌발,—,5,4,▼,4.4,A,지수·반도체·중국 노출주
US-20251010-02,2025-10-10,22204.43,-3.56,N,Y,"가상자산 사상 최대 청산(190억달러, 장후)",기타,장후,—,—,4,1,▼,2.2,C,가상자산
US-20251013-01,2025-10-13,22694.61,2.21,N,Y,"트럼프 ""中 걱정 말라, 다 괜찮을 것""(10/12 일) + 밴스 ""협상 여지"" → 나스닥 +2.2% 반등",무역/관세,주말,돌발,—,5,4,▲,4.4,B,지수·반도체
US-20251013-02,2025-10-13,22694.61,2.21,N,Y,브로드컴-오픈AI 10GW 맞춤칩 계약 → 브로드컴 +9.9%,AI/반도체,09:00 ET 장전,돌발,—,4,2,▲,2.8,A,브로드컴
US-20251013-03,2025-10-13,22694.61,2.21,N,Y,(콜럼버스데이 채권시장 휴장),기타,—,예정,—,1,1,◆,1.0,C,—
US-20251014-01,2025-10-14,22521.7,-0.76,N,N,"中 한화오션 美 자회사 5곳 제재 + 美 선박 항만료 맞대응 + 트럼프 ""中 식용유 금수 검토""(장중) → 나스닥 -0.8%, 엔비디아·브로드컴↓",무역/관세,장전~장중,돌발,—,4,2,▼,2.8,A,반도체·조선
US-20251014-02,2025-10-14,22521.7,-0.76,N,N,"파월 ""수개월 내 QT 종료"" 시사 → 장 후반 낙폭 축소",통화정책,12:20 ET 장중,예정,비둘기,3,1,▲,1.8,A,지수
US-20251014-03,2025-10-14,22521.7,-0.76,N,N,JP모건·웰스파고·골드만·씨티 3Q 호실적,기업실적,장전,예정,상회,3,1,▲,1.8,A,은행
US-20251015-01,2025-10-15,22670.08,0.66,N,N,BofA·모건스탠리 호실적 + ASML 수주 호조 → 나스닥 +0.7%,기업실적,장전,예정,상회,3,1,▲,1.8,A,은행·반도체
US-20251015-02,2025-10-15,22670.08,0.66,N,N,"베선트 ""中 휴전 연장 가능"" vs 트럼프 ""中과 무역전쟁 중""",무역/관세,장중,돌발,—,3,1,◆,1.8,C,—
US-20251016-01,2025-10-16,22562.54,-0.47,N,N,"자이언스(-13%)·웨스턴얼라이언스(-11%) 대출 사기 손실 공시 → 지역은행 신용 공포(퍼스트브랜즈·트라이컬러 이후), 나스닥 -0.5%",기업이벤트,장전,돌발,—,4,2,▼,2.8,A,지역은행·금융
US-20251016-02,2025-10-16,22562.54,-0.47,N,N,TSMC 3Q 호실적·가이던스 상향,기업실적,장전,예정,상회,3,1,▲,1.8,A,반도체
US-20251016-03,2025-10-16,22562.54,-0.47,N,N,"10년물 4% 하회, 금 +2.5%",채권/금리,장중,—,—,2,1,◆,1.4,C,—
US-20251017-01,2025-10-17,22679.97,0.52,N,N,"트럼프 ""中 100% 관세 지속 불가능"" + 시진핑 회담 확인 → 나스닥 +0.5%, 지역은행 반등",무역/관세,장전,돌발,—,4,1,▲,2.2,B,지수·중국 노출주
US-20251017-02,2025-10-17,22679.97,0.52,N,N,"옵션 만기, 아메리칸익스프레스 호실적",기업실적,장전,예정,상회,1,1,▲,1.0,C,—
US-20251020-01,2025-10-20,22990.54,1.37,N,N,"美-中 쿠알라룸푸르 협상 일정 + 애플 +3.9%(아이폰 17 판매 호조, 사상 최고) → 나스닥 +1.4%",무역/관세,주말,돌발,—,3,3,▲,3.0,B,애플·지수
US-20251020-02,2025-10-20,22990.54,1.37,N,N,AWS 대규모 장애(03:00 ET~) — 아마존 주가 영향 제한,기업이벤트,새벽,돌발,—,4,1,◆,2.2,A,아마존·클라우드
US-20251021-01,2025-10-21,22953.67,-0.16,N,N,"오픈AI 브라우저 ""아틀라스"" 출시 → 알파벳 -2.4%, 나스닥 -0.2% 보합",AI/반도체,13:00 ET 장중,돌발,—,3,1,▼,1.8,A,알파벳
US-20251021-02,2025-10-21,22953.67,-0.16,N,N,"GM +15%(가이던스 상향)·코카콜라 호실적, 금 -5%(2013년 이후 최대 낙폭)",기업실적,장전,예정,상회,3,1,▲,1.8,A,자동차
US-20251021-03,2025-10-21,22953.67,-0.16,N,N,장후 넷플릭스 순익 미달(브라질 세금),기업실적,16:00 ET 장후,예정,미달,3,1,▼,1.8,A,넷플릭스
US-20251022-01,2025-10-22,22740.4,-0.93,N,N,"넷플릭스 -10% + 로이터 ""美, 中에 SW 기반 제품 수출통제 검토"" 보도(13:00 ET) → 나스닥 -0.9%",무역/관세,13:00 ET 장중,돌발,—,4,2,▼,2.8,A,기술주
US-20251022-02,2025-10-22,22740.4,-0.93,N,N,"장후 테슬라 순익 미달, 러 석유기업(로즈네프트·루코일) 美 제재",지정학,장후,돌발,—,3,1,◆,1.8,A,에너지
US-20251023-01,2025-10-23,22941.8,0.89,N,N,"백악관 ""트럼프-시진핑 10/30 부산 회담"" 확정 → 나스닥 +0.9%",무역/관세,장중,돌발,—,4,2,▲,2.8,A,지수·중국 노출주
US-20251023-02,2025-10-23,22941.8,0.89,N,N,"러 제재로 유가 +5%, 테슬라 +2%(실적 미달에도), IBM -1%",지정학,전일 장후,돌발,—,3,1,◆,1.8,B,에너지
US-20251023-03,2025-10-23,22941.8,0.89,N,N,장후 인텔 3Q 흑자 전환 호실적,기업실적,16:00 ET 장후,예정,상회,2,1,▲,1.4,A,인텔
US-20251024-01,2025-10-24,23204.87,1.15,N,Y,"9월 CPI 3.0%(예상 3.1%)·근원 3.0% 하회(셧다운 중 예외 발표) → 3대 지수 사상 최고, 나스닥 +1.1%",거시지표,08:30 ET 장전,예정,예상 하회,4,3,▲,3.4,A,지수
US-20251024-02,2025-10-24,23204.87,1.15,N,Y,"포드 호실적 +12%, 인텔 +0.3%",기업실적,전일 장후,예정,상회,2,1,▲,1.4,B,자동차
US-20251024-03,2025-10-24,23204.87,1.15,N,Y,"트럼프 ""캐나다 추가 10% 관세""(레이건 광고)",무역/관세,장후,돌발,—,2,1,▼,1.4,C,캐나다 노출주
US-20251027-01,2025-10-27,23637.45,1.86,N,Y,"美-中 쿠알라룸푸르 협상 ""프레임워크 합의""(10/26 일, 베선트 ""100% 관세 사실상 철회"") → 나스닥 +1.9% 사상 최고",무역/관세,주말,돌발,—,5,3,▲,3.8,B,지수·반도체
US-20251027-02,2025-10-27,23637.45,1.86,N,Y,"美-日·말레이시아 등 아세안 합의, 퀄컴 AI200 칩 발표 +11%",AI/반도체,장중,돌발,—,3,1,▲,1.8,A,퀄컴
US-20251028-01,2025-10-28,23827.49,0.80,N,N,"엔비디아 GTC DC 키노트 ""블랙웰·루빈 5,000억달러 주문"" + 노키아 10억달러 투자 → 엔비디아 +5%(시총 5조 목전), 나스닥 +0.8%",AI/반도체,12:00 ET 장중,예정,—,4,2,▲,2.8,A,엔비디아
US-20251028-02,2025-10-28,23827.49,0.80,N,N,MS-오픈AI 재구조화 합의(MS 27% 지분) → MS 시총 4조달러,기업이벤트,장전,돌발,—,4,1,▲,2.2,A,MS
US-20251028-03,2025-10-28,23827.49,0.80,N,N,트럼프 방한·美-日 정상회담,지정학,장중,예정,—,2,1,◆,1.4,C,—
US-20251029-01,2025-10-29,23958.47,0.55,N,N,엔비디아 시총 5조달러 첫 돌파(+3%),AI/반도체,장중,—,—,5,2,▲,3.2,C,엔비디아
US-20251029-02,2025-10-29,23958.47,0.55,N,N,"FOMC 25bp 인하(3.75~4.00%) + 12/1 QT 종료 → 파월 ""12월 인하 기정사실 아냐(far from)"" 발언에 장 후반 반락. 나스닥 +0.5%",통화정책,14:00 ET 장중,예정,부합(25bp)·매파 기자회견,5,1,◆,2.6,A,지수·금리민감주
US-20251029-03,2025-10-29,23958.47,0.55,N,N,"장후 알파벳 호실적 / 메타 일회성 세금·설비투자 급증, MS 설비투자 증가",기업실적,16:05 ET 장후,예정,혼조,4,1,◆,2.2,A,빅테크
US-20251030-01,2025-10-30,23581.14,-1.57,Y,N,메타 -11%(AI 설비투자 급증·세금 159억달러)·MS -2.9% vs 알파벳 +2.5% → 나스닥 -1.6%,기업실적,전일 16:05 ET 장후,예정,설비투자 우려,5,3,▼,3.8,B,빅테크
US-20251030-02,2025-10-30,23581.14,-1.57,Y,N,"트럼프-시진핑 부산 회담: 펜타닐 관세 10%p 인하·희토류 통제 1년 유예·대두 구매 → ""셀 더 뉴스""",무역/관세,10/29 22:00 ET,예정,예상 부합,5,1,◆,2.6,B,중국 노출주
US-20251030-03,2025-10-30,23581.14,-1.57,Y,N,"파월 매파 발언 여진, 장후 애플·아마존 호실적",통화정책,전일,예정,—,3,1,▼,1.8,C,—
US-20251031-01,2025-10-31,23724.95,0.61,N,N,"아마존 +9.6%(AWS +20%, 2022년 이후 최고 성장) → 나스닥 +0.6%, 10월 +4.7%(7개월 연속↑)",기업실적,전일 16:00 ET 장후,예정,상회,4,2,▲,2.8,B,아마존·클라우드
US-20251031-02,2025-10-31,23724.95,0.61,N,N,"애플 -0.4%(아이폰 매출 미달), 로건·해맥 ""12월 인하 반대"" 발언",통화정책,장중,돌발,—,2,1,▼,1.4,C,—
US-20251103-01,2025-11-03,23834.72,0.46,N,N,"아마존-오픈AI 380억달러 클라우드 계약 → 아마존 +4%, 엔비디아 +2%(MS UAE 칩 수출 허가) → 나스닥 +0.5%",AI/반도체,07:00 ET 장전,돌발,—,4,1,▲,2.2,B,아마존·AI
US-20251103-02,2025-11-03,23834.72,0.46,N,N,킴벌리클라크 켄뷰 487억달러 인수 → -14.6%,기업이벤트,장전,돌발,—,2,1,▼,1.4,A,필수소비재
US-20251103-03,2025-11-03,23834.72,0.46,N,N,10월 ISM 제조업 48.7 위축 지속,거시지표,10:00 ET 장중,예정,예상 하회,1,1,◆,1.0,C,—
US-20251104-01,2025-11-04,23348.64,-2.04,N,Y,"AI 고평가 경고(골드만·모건스탠리 CEO ""10~20% 조정 가능"") + 팔란티어 -7.9%(호실적에도)·마이클 버리 AI 공매도 공개 → 나스닥 -2.0%",AI/반도체,장전,돌발,—,4,4,▼,4.0,A,AI·고밸류
US-20251104-02,2025-11-04,23348.64,-2.04,N,Y,"엔비디아 -4%, 비트코인 10만달러 하회",수급/기술적,장중,—,—,3,1,▼,1.8,C,엔비디아·가상자산
US-20251104-03,2025-11-04,23348.64,-2.04,N,Y,뉴욕시장 맘다니 당선 등 민주당 선거 압승(장후),정치,장후,예정,—,3,1,◆,1.8,C,—
US-20251105-01,2025-11-05,23499.8,0.65,Y,N,대법원 IEEPA 관세 구두변론 — 대법관 회의론 → 관세 무효 기대,무역/관세,10:00 ET 장중,예정,—,4,1,▲,2.2,A,수입의존
US-20251105-02,2025-11-05,23499.8,0.65,Y,N,10월 ADP +4.2만·ISM 서비스 52.4(8개월 최고) 호조 → 나스닥 +0.65% 반등,거시지표,08:15/10:00 ET,예정,예상 상회,3,1,▲,1.8,A,지수
US-20251105-03,2025-11-05,23499.8,0.65,Y,N,"AMD 호실적 +2.5%, 퀄컴 장후 실적",기업실적,전일 장후,예정,상회,2,1,▲,1.4,B,반도체
US-20251106-01,2025-11-06,23053.99,-1.90,N,N,"챌린저 10월 감원 15.3만명(2003년 이후 10월 최대, AI 대체) → AI주 재차 매도, 나스닥 -1.9%",거시지표,07:30 ET 장전,예정,급증,4,3,▼,3.4,A,지수·AI
US-20251106-02,2025-11-06,23053.99,-1.90,N,N,"퀄컴 -4%, 테슬라 주총 머스크 1조달러 보상안 승인(장후)",기업이벤트,장후,예정,—,3,1,◆,1.8,A,테슬라
US-20251107-01,2025-11-07,23004.54,-0.21,N,N,"미시간 소비심리 50.3(3년 만에 최저) + 셧다운 최장기록 → 장중 -2% 후 상원 협상 진전 보도로 회복(-0.2%), 나스닥 주간 -3%(4월 이후 최악)",거시지표,10:00 ET 장중,예정,예상 하회,3,2,▼,2.4,A,지수
US-20251107-02,2025-11-07,23004.54,-0.21,N,N,"블록 -7.7%(실적 미달), 펠로톤 +12%",기업실적,전일 장후,예정,혼조,1,1,◆,1.0,B,—
US-20251110-01,2025-11-10,23527.17,2.27,N,Y,"상원 셧다운 종료 임시예산 절차표결 통과(11/9 일 밤, 민주 8명 이탈) → 나스닥 +2.3%(5월 이후 최대), 엔비디아 +5.8%",재정,주말,돌발,—,5,4,▲,4.4,B,지수·AI
US-20251110-02,2025-11-10,23527.17,2.27,N,Y,"트럼프 ""관세 배당금 2,000달러"" 제안",정치,주말,돌발,—,2,1,◆,1.4,C,—
US-20251111-01,2025-11-11,23468.3,-0.25,N,N,"소프트뱅크 엔비디아 지분 전량(58억달러) 매각 → 엔비디아 -3%, AI주 약세 → 나스닥 -0.3% vs 다우 사상 최고(로테이션)",AI/반도체,장전,돌발,—,4,2,▼,2.8,A,AI 반도체
US-20251111-02,2025-11-11,23468.3,-0.25,N,N,"ADP 주간 고용 -1.1만(민간 추정) → 금리 하락, 코어위브 가이던스 하향 -16%",거시지표,08:15 ET 장전,예정,—,2,1,◆,1.4,A,—
US-20251111-03,2025-11-11,23468.3,-0.25,N,N,(재향군인의날 채권시장 휴장),기타,—,예정,—,1,1,◆,1.0,C,—
US-20251112-01,2025-11-12,23406.46,-0.26,N,N,장후 하원 임시예산안 통과·트럼프 서명 → 43일 최장 셧다운 종료,재정,장후,예정,—,5,1,▲,2.6,A,—
US-20251112-02,2025-11-12,23406.46,-0.26,N,N,"셧다운 종료 하원 표결 앞 AI주 약세 지속(오라클·코어위브) → 나스닥 -0.3%, 다우 첫 48,000",AI/반도체,장중,—,—,3,1,▼,1.8,C,AI 인프라
US-20251112-03,2025-11-12,23406.46,-0.26,N,N,"AMD 투자자의날 ""데이터센터 연 60% 성장"" +9%",기업이벤트,장중,예정,—,2,1,▲,1.4,A,AMD
US-20251113-01,2025-11-13,22870.36,-2.29,N,Y,"AI 고평가 우려 + 12월 인하 기대 급락(연준 인사 매파 발언, 인하 확률 50% 하회) → 나스닥 -2.3%(4월 이후 최악 수준), 엔비디아 -3.6%·테슬라 -6.6%",AI/반도체,장중,돌발,—,4,4,▼,4.0,C,지수·AI
US-20251113-02,2025-11-13,22870.36,-2.29,N,Y,"백악관 ""10월 고용·CPI 발표 못 할 수도"" → 데이터 공백 우려",재정,장중,돌발,—,3,1,▼,1.8,C,—
